Latitude,Longitude
30.3743855,-88.5329127
34.197105,-90.551815
32.7570462,-89.1064866
NA,
32.3321798,-90.1648217
31.1459704,-90.4594509
NA,
31.5883282,-90.4569151
NA,
34.688656,-85.2739961
34.1314156,-89.6422797
33.6201266,-88.6612217
32.3705122,-88.6975456
32.2876401,-90.2545231
31.6733795,-88.6343747
31.3185784,-89.3295264
32.904683,-90.884362
32.3675204,-88.6989698
33.410986,-91.034791
31.5203145,-91.3886597
31.2556341,-89.8064413
33.7489791,-90.7082438
31.32573,-89.366704
33.4572168,-90.6501158
32.286473,-90.0348407
NA,
33.518252,-90.1983228
33.5256825,-88.4274243
32.3150536,-90.1794976
32.3724672,-88.6999985
30.5523315,-89.6647868
30.4420357,-89.0918136
31.8712418,-89.7288844
34.624677,-89.95648
NA,
34.3046469,-89.9167802
32.2419352,-90.0707287
32.325801,-90.1066882
32.3254871,-90.1053085
34.971336,-89.997632
32.4096048,-88.6778045
32.3282613,-90.1718128
30.3172291,-89.3547281
32.0000488,-89.5196019
34.9226393,-89.7921496
33.7633049,-89.8180814
32.365922,-89.4701929
33.8202285,-88.5401419
30.8455496,-89.1164714
34.0044553,-90.0581618
31.554346,-90.099509
31.3464455,-88.9387303
33.1217696,-88.5595465
34.2427205,-88.9960497
31.082066,-91.058839
33.4899916,-89.7377163
32.8589684,-90.4043083
34.247057,-90.277558
32.7387095,-89.5156343
32.0363229,-88.7280391
31.969099,-89.886392
33.73419,-90.545497
33.1217857,-90.0128796
31.9463296,-90.9847303
32.5755918,-89.103632
32.3306344,-89.6656775
31.1200645,-90.1565801
31.6382545,-89.5544237
31.594155,-89.8726169
31.8750519,-90.3815206
31.1547356,-88.5603448
31.4731632,-90.8844127
33.8708765,-89.3183646
30.8562893,-89.5423618
33.3168153,-89.1847981
32.7759263,-88.6541884
33.0656685,-89.5983982
34.7395397,-88.9505543
37.0365472,-94.509759
38.9244692,-92.5798072
38.7808292,-90.4848006
39.7732177,-94.7710179
38.6993942,-93.2212098
38.559979,-92.221905
36.2354935,-90.0410578
37.9526051,-91.7853512
38.6455339,-90.4462228
40.1927378,-92.5901721
38.2346208,-90.3921138
37.3154581,-91.9599648
39.711156,-91.450708
39.0088034,-94.5580906
38.6352337,-90.2648651
38.2495292,-94.3407577
37.1452885,-93.2794258
38.5656835,-92.1817174
39.0849063,-94.5757928
40.3259996,-94.8760916
35.5413986,-77.0404833
39.7304455,-94.2180385
37.6815735,-92.6342947
37.8309079,-94.3605275
39.248877,-94.648331
39.1725382,-91.8774964
37.1793603,-93.275181
38.94903,-92.315626
36.2374247,-89.7405401
39.4252369,-92.4136863
38.5070559,-90.380164
36.7382692,-91.8746777
36.6210283,-90.8269636
38.5284049,-90.4757697
38.9355925,-94.6005373
38.6330715,-90.311181
NA,
39.0494374,-94.3488139
39.1495404,-94.551452
38.765869,-93.7224074
38.9753654,-94.3942712
38.7502554,-90.4341088
38.6229966,-90.2389052
38.6362225,-90.44652
37.3108514,-89.5395907
36.8892254,-89.5843637
36.7870189,-90.4433092
37.052636,-94.5268312
39.0466493,-94.5901612
38.938273,-92.3273842
39.0917436,-93.2127743
36.8059646,-89.9701262
38.6762602,-90.4673894
37.7817654,-90.4383448
38.3896149,-93.7684297
38.5849277,-90.4520819
39.2747471,-94.4243895
38.6512126,-90.5032044
38.7764987,-90.2402425
37.3034048,-89.5714474
38.1209011,-92.6833497
38.90359,-94.3330751
38.7937645,-90.5794378
39.0255771,-94.2634475
37.6265369,-93.4200441
38.8027808,-90.7757153
38.8424943,-91.9645125
38.5836997,-90.2285761
38.8140323,-94.5044127
38.9400935,-94.3776497
38.7154395,-90.6987565
36.7716881,-90.4573971
38.1937098,-94.0203155
37.559685,-90.3029094
40.3472001,-95.3967809
39.0894273,-94.5794106
40.2019784,-93.1328582
39.7746534,-93.0677156
37.9258383,-90.7727915
40.0675981,-93.5817223
40.465468,-92.16455
37.7322882,-89.8651221
40.2652587,-94.0268583
39.7479536,-92.4686055
38.6930057,-91.4496614
37.9120988,-90.5329459
36.9696963,-93.7100628
36.6746656,-93.8722913
43.1144385,-89.6556777
38.9830427,-90.9635793
39.1897154,-93.8772234
39.8170056,-93.5511048
39.363007,-94.238169
37.8603016,-94.0173493
38.6650857,-94.3774077
37.5023468,-94.2999997
39.2630844,-93.9575965
40.2527752,-94.3243277
36.9269707,-93.9305089
37.9692597,-90.0544617
36.8665482,-94.3696013
39.3756376,-93.4942323
39.4407309,-91.0647641
35.5241017,-82.95566
40.0284764,-75.6286443
37.6244262,-90.6476774
38.1958513,-91.170005
37.1361623,-94.3212024
38.6377169,-90.2642791
39.0834675,-94.5771129
38.7099806,-90.4150949
38.6322162,-90.2583368
46.5841413,-111.9946923
45.7896391,-108.513216
47.4927003,-111.2626096
46.8751521,-114.0002114
46.0089412,-112.5459921
46.8474613,-114.0474076
48.5368489,-109.6854548
45.7934842,-108.5187094
48.2147675,-114.3236773
45.6698461,-111.019974
NA,
47.4892959,-111.255847
48.2154202,-114.3237964
45.260304,-111.3007849
48.1121191,-105.1982602
46.3658646,-104.2806674
45.8877487,-104.5465879
46.3300754,-113.2940025
47.8210449,-110.6720654
47.419164,-105.577427
46.5478782,-110.9044048
47.814359,-112.192751
48.1520808,-104.5153924
46.7915077,-105.3159424
47.3188869,-106.9112427
48.1788006,-110.1086399
48.3572041,-107.8601751
45.8279489,-109.951865
46.4135239,-112.7267339
35.0049282,-97.365617
48.18985,-106.6363061
45.6488904,-110.5695015
45.207323,-112.642378
45.4529541,-112.1919711
48.3925964,-115.5459129
46.4370797,-109.8412816
48.7783749,-104.563461
47.4695324,-114.8917534
48.173899,-111.956589
47.5290176,-114.1070038
45.212017,-109.243945
46.2714903,-106.6703161
48.509745,-111.849463
45.3515474,-111.7320962
45.6428318,-109.2422733
47.184841,-114.875881
47.117664,-104.703999
46.3220461,-111.5162913
48.5102384,-110.9711097
46.1328103,-112.9575492
48.3806518,-114.3311373
48.628547,-112.327087
45.7290592,-107.6165006
30.9443335,-103.789933
46.248255,-114.172039
48.1012529,-105.6418116
48.7884769,-105.4193006
47.6822197,-114.1624467
47.715075,-104.1732397
47.0603543,-109.4420082
46.453656,-108.5452677
46.3953783,-105.8281088
40.7966945,-96.6509997
40.7076254,-99.0818136
41.2548019,-95.9756821
40.80803,-96.6269192
40.9258317,-98.3716607
40.5923274,-98.3874672
41.2584015,-96.0421373
41.2393534,-96.0307467
41.8884382,-103.6671926
41.1216524,-100.7703943
41.4533062,-96.4911158
41.32182,-96.0213285
41.135853,-96.040111
41.4532693,-97.3838186
42.0336182,-97.4491222
40.7950508,-96.6238318
40.736566,-96.59332
41.2328143,-96.1356339
41.2375247,-96.1806251
41.25751,-96.0370314
41.1372483,-95.9479998
41.8816816,-87.6287412
40.6824932,-99.1126015
45.6457435,-89.4111347
36.079588,-102.516812
40.7830499,-111.87123
42.0289109,-97.413443
40.160194,-97.594452
41.232506,-103.6668181
40.4957608,-98.9426828
41.1933919,-96.6356701
40.7829581,-97.80718
40.9490319,-74.0679132
41.4130768,-102.3475456
40.1020591,-98.9544801
36.151487,-86.775389
40.9389006,-100.153257
41.1697878,-97.5490124
39.742999,-75.5424139
40.0491274,-76.2945787
41.6617695,-103.0922538
38.5778874,-121.4761686
40.8712071,-98.0103122
41.8345522,-96.4609558
41.8431902,-96.7060899
41.455672,-97.0605158
40.3911623,-95.8534627
42.5449245,-99.850536
34.0423763,-118.256338
40.730793,-73.9856888
41.1066876,-98.0021492
42.4607391,-98.6503474
40.6531043,-97.2816826
44.507285,-87.9892032
41.2466624,-97.1224094
42.5752495,-99.5374949
41.6835132,-98.0054172
41.6276807,-89.7839584
40.882476,-97.592109
41.2175929,-98.4629416
40.9090329,-97.0914037
47.2620737,-122.4989694
42.8229311,-103.0145423
40.6564185,-95.8625877
42.528994,-98.9825946
35.7492636,-81.6990684
42.240952,-97.008065
31.1041061,-97.3407481
42.0737776,-87.934342
41.3175381,-95.0761636
35.3897316,-82.4881453
40.379267,-96.197303
43.5436921,-96.7346391
34.053263,-118.2570036
41.6027507,-98.9419134
40.64136,-96.9367695
41.1512006,-101.7186646
40.848817,-101.726773
41.1358636,-102.9519619
42.8118191,-102.2004106
41.5511395,-96.1445515
42.116521,-102.8697302
41.6615292,-83.5251463
40.4471175,-99.3820266
40.2053372,-100.6081311
37.7433757,-87.7039056
41.4090282,-99.6307993
41.2641085,-95.9558648
41.260315,-96.0413444
39.5255194,-119.7952115
36.1327154,-115.1358324
36.1947954,-115.1226297
36.1597282,-115.1676657
40.8227325,-115.7310104
39.5318614,-119.8188283
36.0386559,-114.9843582
39.2020393,-119.7847638
36.1633772,-115.1665905
36.1128825,-115.1249154
39.5358322,-119.7749617
36.2155456,-115.2487979
36.1809666,-115.3174163
36.1078714,-115.1229076
36.0045271,-115.1150581
36.0900057,-115.2402308
36.0723796,-115.2949636
39.4359707,-119.7600878
36.0577689,-115.2721826
36.2867883,-115.2860387
36.0790031,-115.2810729
36.0728432,-115.0304734
38.5181819,-118.6283412
39.251545,-119.9542689
39.256578,-114.859407
40.6421641,-116.9367656
40.176057,-118.4816411
38.9187594,-119.7199859
36.8097799,-114.1161632
40.9711649,-117.7266801
35.9676546,-114.8429317
36.2145801,-116.0248884
37.6227127,-114.5138347
39.4766121,-118.7662421
38.9842158,-119.166749
43.1977499,-71.5617779
43.6760459,-72.2729845
43.528536,-71.4632103
42.7494301,-71.4803684
42.9827326,-71.434699
43.2979178,-70.9615994
42.8772023,-71.3164692
43.2132323,-70.8742397
42.9487724,-72.2917061
42.7564074,-71.4620781
42.9833965,-70.9352553
43.0648113,-70.7902541
42.991178,-71.4746693
44.9033529,-71.4822849
44.1354006,-72.023245
44.3179174,-71.8253933
44.486993,-71.554385
43.4206134,-72.0004253
43.6398857,-72.2643515
43.4489824,-71.645075
44.0616236,-71.1370883
43.3851398,-72.3424537
42.893287,-71.9404842
44.4876103,-71.1568453
43.7582427,-71.6955148
43.5819626,-71.2006687
40.8840335,-74.0565417
40.7103142,-74.2135768
40.7937964,-73.9964049
40.5314853,-74.86113
40.8590505,-74.1372832
40.8831082,-74.0106982
40.7856535,-74.1764487
40.3398191,-74.6240079
39.0874828,-74.8168994
40.9835909,-74.100692
39.9410298,-75.1161353
40.7896261,-74.4655683
40.7342535,-74.0497949
40.9576736,-74.3084754
40.9022582,-74.1661378
40.2166342,-74.741205
39.8421363,-74.9270764
40.6129663,-74.2911039
40.6681933,-74.1131495
40.6597934,-74.2141265
41.0578686,-74.7682688
39.9279261,-75.0949231
39.9775118,-74.5851859
39.44534,-75.0584681
40.3536779,-74.0639766
40.4953282,-74.4498466
40.5188431,-74.2818674
40.741148,-74.0341469
39.9642549,-74.2156583
40.2945988,-74.8076198
40.9041892,-73.9686632
39.3144564,-74.5923358
40.5681075,-74.5950225
40.8953079,-74.4656599
40.7128985,-74.3526073
40.0770273,-74.13152
40.8105891,-74.2046182
39.9860186,-74.7949847
40.9569233,-74.0632065
40.702113,-75.178597
40.04632,-74.8805943
39.3583314,-74.4342891
42.209928,-85.785625
40.5015232,-74.4594521
40.2091319,-74.0412032
40.7163016,-74.0503916
40.2950943,-73.9856012
40.7631494,-74.3047629
39.8440659,-75.1499467
40.7545333,-74.2138513
40.0731927,-74.218758
39.8281678,-75.008266
39.5940226,-75.4445128
40.2359137,-74.7518116
40.7438855,-74.1747061
40.5567643,-74.3508341
40.2160069,-74.6716971
40.2368406,-74.3131045
40.4054853,-74.1917012
39.7210809,-74.285275
40.8619382,-74.8158027
40.7917444,-74.0734305
40.7406294,-74.1910884
40.9854623,-74.0152903
40.4948553,-74.4515552
39.8826558,-74.9180849
35.0879816,-106.6172609
35.6594255,-105.946403
35.6235778,-105.2107864
32.9264282,-105.9347154
36.7237623,-108.2168081
33.4238505,-104.5284839
35.0861468,-106.6399527
35.9972067,-106.0877646
32.7955838,-108.2627556
35.1319202,-106.5906893
32.2913762,-106.7371439
35.0821338,-106.6339204
27.7914797,-82.6471309
32.8490397,-104.4111786
35.8817114,-106.318968
35.5072815,-108.7272743
35.6675231,-105.9701619
33.1575854,-105.7741541
36.7844548,-108.6861275
35.0829299,-108.7993938
35.5084478,-108.7302705
35.6804476,-108.1355651
32.4416059,-104.2579904
32.762286,-103.1849383
34.9299667,-104.6932607
NA,
35.2075205,-106.6771935
34.169133,-103.361978
32.3235272,-106.7291768
33.4168883,-104.5210746
35.3088335,-106.6797927
45.2926275,-122.9716029
34.0375215,-106.9116105
35.1563004,-103.723588
36.4551836,-103.193264
32.9653048,-103.347555
33.3231004,-105.6306781
36.8625739,-104.4420353
35.1623151,-107.8273936
32.2612546,-107.7687535
36.3686698,-105.5762176
42.6741302,-73.748474
41.9267222,-73.9949833
42.8748963,-78.8498859
40.9292927,-73.897861
42.754247,-78.1306819
40.8313753,-73.9028219
42.0916462,-75.9358
NA,
40.7014063,-73.816302
40.613914,-73.9485333
41.6937994,-73.9361727
40.7899899,-73.953689
40.7261764,-73.5537498
40.6357924,-74.105962
43.0525035,-77.0996618
42.5412494,-75.5258502
40.7256718,-73.2418879
43.0967399,-75.2761352
40.8793305,-73.415944
40.7697168,-73.9868805
42.9546165,-74.2166549
41.9354122,-73.912754
40.7471206,-73.8251431
40.6912587,-73.9777688
42.6558325,-73.8037182
42.876489,-76.9883041
40.8807854,-73.8794877
40.9421824,-73.8368522
43.094153,-79.0498697
43.0042649,-78.1785506
42.8762316,-77.2897296
42.9284109,-78.848085
44.3455195,-74.1434669
40.8175098,-73.9236438
44.8568535,-74.2919856
42.4579172,-75.0522621
40.9127102,-73.8405279
41.1106333,-72.360942
42.1000552,-76.8279478
42.245866,-73.777142
42.122418,-77.950559
40.7324222,-73.9845181
40.7646678,-73.9540224
42.9776518,-78.8799441
42.0897289,-78.4278978
41.0960059,-73.9260685
40.7778789,-73.7016284
40.934406,-72.673557
42.092064,-76.7975824
42.5085347,-78.659207
43.0777388,-75.6540843
40.773826,-73.9608152
43.192906,-77.5870219
41.4419177,-74.3680944
40.8547222,-73.8463724
40.7450725,-73.8857803
42.558297,-79.1264171
41.3676722,-74.6818507
42.6960158,-74.9231863
43.055666,-76.1498088
40.7799905,-72.9772437
28.251772,-82.1882181
42.313941,-77.660757
42.8201212,-73.9165154
43.965183,-75.9141549
41.1114211,-74.1351901
40.5848871,-74.0860043
41.1967997,-73.7256599
43.177731,-78.6715667
43.1355317,-77.605817
38.0499759,-87.2728559
40.7406366,-73.6430449
40.7326656,-73.9815974
42.6087863,-76.1873263
42.7340076,-73.6726737
40.8711487,-73.6225297
40.804269,-73.6704524
40.9128812,-73.7873604
40.9399881,-73.0548336
43.1541101,-79.0326191
43.3065206,-73.6466304
40.7554325,-73.8153107
NA,
40.7542619,-73.7084702
40.5854896,-73.9655812
44.67677,-74.9823739
40.6512841,-73.6309928
40.7852328,-73.945029
40.659569,-73.933783
40.6567192,-73.9461696
43.0414151,-76.1383371
40.7390642,-73.9750139
41.2613522,-74.3573313
40.9678065,-73.8839401
44.691587,-75.499781
40.7420697,-73.9743355
43.229076,-75.442493
43.4540602,-76.5164232
42.9264245,-78.8318242
40.704082,-73.9177493
43.0862373,-73.7976256
44.9363044,-74.9088519
41.9215394,-73.9987505
43.1917686,-77.7036566
42.481276,-79.33423
40.7168484,-73.8043186
42.7428351,-73.6758929
40.6549132,-73.9126971
41.086676,-73.8060649
42.941359,-76.564744
40.6683276,-73.9798349
42.552242,-77.698336
42.0912231,-79.2318984
40.8141351,-73.9397616
43.0437854,-76.141393
43.0820061,-75.2663642
40.9459547,-73.0606034
44.7009651,-73.469333
40.6859597,-73.6334305
41.1087955,-73.8633419
41.5035869,-74.0144017
42.9601279,-77.1366832
41.2924814,-73.8929003
42.687036,-74.482092
40.7649072,-73.9523764
41.3832085,-73.6637171
43.069516,-74.330007
42.1359226,-76.9697741
42.8475509,-78.812573
43.1231147,-77.624972
40.6940832,-73.2943189
41.0258409,-73.7695526
42.4690356,-76.5374431
40.775067,-73.4786688
40.7273221,-73.478879
40.885121,-72.380301
40.6550034,-73.9442519
40.8801306,-73.8817804
41.7093262,-74.7373215
40.7629123,-73.9558291
40.909791,-73.1167603
37.611309,-120.93832
40.5986896,-73.7532385
40.6996897,-73.9425033
40.6783734,-73.9374058
40.852106,-73.891457
40.8682991,-73.2230452
43.1129819,-77.6179916
41.2138706,-73.9859331
42.8211105,-73.9150024
42.3041666,-75.3955434
42.7340076,-73.6726737
38.0500122,-87.2747837
44.215833,-73.595909
41.7276972,-75.0430857
42.1464352,-74.6424668
42.268301,-74.920103
43.8494699,-73.4372999
44.1628048,-75.0563315
44.337674,-75.920597
41.7326957,-74.3791562
43.044143,-74.84892
42.164302,-75.128451
NA,
42.6710266,-77.0612085
44.3376121,-75.4742644
42.81327,-75.5431629
43.7958676,-75.4991891
41.8106013,-87.6504184
43.2233759,-78.3975537
41.0747317,-73.7997948
35.4346207,-80.6027868
35.576583,-82.549222
36.488967,-80.611891
35.9626651,-80.0134006
34.751245,-79.467888
35.3977239,-77.9525029
35.362384,-81.9659254
36.0749717,-80.2971092
35.6819312,-80.4707177
35.3840997,-83.2025545
35.3208531,-82.4677383
35.4689369,-79.1866809
35.3020407,-81.5368441
35.3897316,-82.4881453
35.008338,-78.323393
35.2901019,-77.5803964
35.0323795,-78.9327441
NA,
35.2717527,-81.1390362
35.2414858,-81.3566989
35.799858,-80.87863
35.60757,-77.4038515
35.9104686,-81.5353868
34.7629986,-77.3851254
36.0902702,-80.2714555
36.0428317,-78.8971115
34.6370791,-79.0118523
36.198777,-81.652227
NA,
36.4948886,-79.7381719
35.9045988,-79.0492196
36.1584995,-81.1569823
34.3373471,-78.6948251
35.7839763,-78.586398
36.0614634,-79.5031405
35.3073087,-78.6350862
35.8286765,-78.617966
35.7266135,-81.6544068
34.9777833,-80.1099795
NA,
35.6633499,-82.0282827
35.5142656,-78.3343503
36.0910599,-79.7872518
35.8047478,-80.2877209
36.261809,-80.838577
35.0919086,-80.8717997
36.2855339,-76.994882
34.9028622,-79.7104536
35.9213703,-77.5560263
36.3233631,-76.2187776
35.2040168,-80.8390226
35.8179154,-78.7027257
35.2056974,-79.4575432
35.7375114,-81.3370193
35.3644974,-80.1950037
34.9649148,-77.9617862
35.711402,-79.8144409
35.717711,-77.944417
NA,
35.5490677,-80.854179
34.9756436,-80.5225735
35.1144026,-77.0670252
36.3295905,-78.3991638
35.839746,-77.0730983
NA,
34.7261058,-76.7551138
35.7138325,-81.267284
35.818754,-80.828965
35.4890514,-81.2010757
35.976221,-77.8530261
36.0789071,-80.2960965
36.4322466,-77.6462744
36.05637,-78.9033551
NA,
34.0090173,-78.2906703
36.4086729,-78.9853217
35.3066306,-80.7472512
34.1942575,-77.9292879
35.120014,-80.7140524
35.7406315,-78.7815131
35.4064495,-80.8601787
35.5259613,-82.9426477
35.5489109,-77.0391283
35.8995279,-80.572005
35.0302979,-79.1062104
36.1323341,-77.4291154
35.3635024,-79.8906252
35.988592,-76.928804
35.434481,-83.4440541
34.5505665,-77.9198701
35.723057,-79.4208577
35.8625682,-76.7292315
34.622728,-78.608031
35.085886,-83.187267
36.3935022,-80.1955809
36.0699853,-76.6111672
40.1689396,-84.9732831
36.5095115,-81.1150447
35.2416218,-82.2133546
36.0604388,-81.8892477
35.9397962,-75.6178262
36.423095,-81.4581063
35.184467,-83.379413
33.929576,-78.021566
35.072431,-83.966942
38.2715365,-77.4809647
46.8073831,-100.7777559
48.2323506,-101.2882902
46.8849134,-96.78597
46.8079925,-100.7822086
47.9105352,-97.0681107
48.8391712,-99.7448689
46.0950269,-100.6281137
46.831384,-96.8277872
48.402813,-102.935363
48.3114343,-102.3800359
47.8069386,-103.2825105
47.6483563,-101.4112729
47.5180041,-100.8866565
48.6747476,-102.0826637
47.4454728,-98.1191883
48.8290764,-100.4491222
47.7656473,-98.1777709
47.5006824,-97.316882
47.298294,-101.610599
46.4371131,-97.6802587
47.7341547,-97.5667543
46.1842262,-103.4066606
46.407469,-101.8420631
46.150278,-98.0892981
48.8618027,-99.6157925
47.4497201,-99.1262234
33.3497429,-112.0757657
48.4114427,-97.4137193
46.2551053,-99.5519498
46.0407608,-99.371889
48.7612669,-98.3666943
46.9285204,-97.9949643
48.9069392,-103.2981777
48.3994468,-97.7443773
47.7673496,-99.933182
46.2710554,-100.2335784
47.4032228,-97.0555771
46.0025597,-102.625863
48.4866693,-99.2096294
48.3628506,-99.9963013
48.1155194,-98.8492925
NA,
46.8900859,-98.7466567
46.8892895,-102.8207314
39.0856971,-84.348906
40.8593469,-82.3091521
39.1374245,-84.5032103
40.0306088,-83.0342918
38.7532,-82.978
40.7357599,-84.0857733
40.5148163,-81.4555357
40.571168,-83.1293309
40.1147331,-82.9466073
40.2878851,-84.179679
39.3279197,-82.1156224
39.2062962,-84.3807931
39.9605877,-82.9913981
41.0801891,-81.5004891
41.4459948,-82.7101312
39.700218,-83.927822
41.0780464,-81.5325741
41.375763,-83.665562
40.5446171,-84.3711265
39.9570499,-83.0216178
40.820911,-81.9314013
41.4962724,-81.6731893
39.9743952,-82.0160748
40.3996679,-82.4482173
41.3818498,-81.7313889
40.0892163,-84.6343415
39.5122201,-84.7414515
41.6166904,-83.6158441
39.7449606,-84.1867903
39.787958,-84.2327833
38.8467618,-82.2377658
41.235851,-80.7990834
39.3126283,-84.5173035
40.480736,-84.639426
41.4620067,-81.6975352
41.1142131,-80.6557409
41.2252529,-82.6035979
40.7411999,-84.1181147
41.6730403,-83.5949906
40.8123262,-81.3962733
40.8506464,-84.5787165
39.717606,-82.5775809
41.708705,-83.6908742
41.5807416,-81.4890916
39.4984493,-84.3138728
41.4501194,-81.8238665
41.175508,-81.249325
39.6967019,-84.1922785
40.0987269,-80.7207234
41.6349413,-83.4856595
41.5984043,-81.5485
40.7959671,-81.4035536
39.9953222,-83.0177498
39.9283093,-83.8161529
41.4873144,-81.707536
41.1037988,-83.2164181
41.5571451,-83.6816811
41.137752,-81.8384291
40.2306914,-83.3690299
41.01785,-83.651653
40.6218488,-80.5861388
41.6627956,-81.2465525
NA,
40.2710019,-81.8477934
41.6686144,-83.5429045
40.7525748,-82.5280879
41.4740703,-84.5571065
41.4361758,-81.9445738
41.8809607,-80.7947779
40.9022094,-81.1026943
39.415506,-84.57263
39.7700181,-84.2023166
39.1400349,-84.5206727
41.5065812,-81.6049621
41.1340819,-80.656951
41.4211405,-81.5979714
41.4478921,-81.5372899
41.3662037,-82.0977321
39.430606,-81.464544
40.5651437,-81.9199748
41.1330174,-81.5107787
40.8065056,-81.5171865
39.952684,-83.137142
40.0301615,-80.7408862
41.3699695,-81.8320125
41.3396285,-83.1358988
39.3962346,-82.9683385
41.2308581,-80.7770344
39.1208511,-84.5085607
39.6103822,-82.9362382
41.4359394,-82.2372774
40.0865629,-84.2285922
39.443587,-83.840008
39.2520851,-84.3410789
41.5023317,-81.6223635
40.9001638,-80.8324158
39.8925374,-83.454325
41.5088091,-81.1929321
40.3683995,-83.7570639
40.041146,-81.577894
40.305623,-83.089148
40.3546275,-80.6256273
40.048764,-82.450288
41.5190462,-81.4356017
39.1802463,-84.5965646
39.0799246,-84.1446679
39.6375421,-84.248541
41.133232,-81.4767718
41.672489,-80.85994
40.02711,-82.881818
41.6207872,-83.4799506
38.4425352,-82.3575484
41.6935557,-83.6257808
40.6971707,-84.0875888
40.0863713,-82.790367
41.2843919,-84.33944
39.747226,-84.1994027
40.9944354,-80.6601313
40.1013876,-83.1646727
41.0970955,-81.513524
41.01547,-80.6558321
39.3585749,-84.367522
38.513392,-89.985761
39.8484147,-82.7812558
41.4525539,-81.4948616
NA,
38.7473,-82.9936
39.2515605,-84.4205528
41.4688766,-81.9817196
40.771942,-82.593538
41.1351619,-84.6022295
41.3002375,-84.7558701
40.4020522,-81.3373961
41.0355461,-82.0140394
39.3490912,-83.3876918
41.2952021,-82.22486
41.7997401,-80.9624816
41.9376726,-80.5868053
41.4111928,-84.0878088
41.0393507,-82.7096244
40.2576352,-80.9777783
40.108005,-83.7300945
40.549107,-82.8491736
41.4996158,-82.9360757
40.6457019,-83.5956538
40.815849,-82.977675
41.1631209,-83.4232619
39.440349,-81.4440357
39.0325349,-82.6406634
38.0504407,-87.2813089
40.8874222,-83.8974049
40.8317694,-81.7637304
40.882361,-82.6740811
40.7310249,-82.8021983
38.9338656,-83.5846806
41.59051,-84.595203
41.2986899,-84.3767112
40.8404465,-83.2803686
39.5471686,-82.4284121
39.9339539,-82.984966
39.22133,-83.610009
41.5397058,-84.1328797
39.1176907,-83.0064229
39.1404509,-84.502063
41.5065812,-81.6049621
41.0786679,-81.5263403
41.4829044,-81.6089459
39.9530398,-82.979589
39.774903,-84.16721
39.1375049,-84.5011299
36.1470601,-95.9681009
36.4377816,-99.4000292
36.8726797,-94.8804529
36.7247236,-97.0684996
35.2304361,-97.4392801
35.5298741,-97.9804883
35.6071655,-97.5998128
34.0072121,-96.3942557
36.3082982,-95.3042879
36.3903339,-97.8875627
36.7506813,-95.9406225
35.411706,-99.4255049
34.7781509,-96.6334993
34.6369701,-99.3171146
34.5203619,-97.9759136
35.7543814,-95.4067995
36.393855,-97.87094
35.5296022,-97.5749567
35.514514,-98.996485
36.7979196,-97.2999387
35.5265714,-97.5843228
34.935835,-95.7497708
35.4779428,-97.5234686
36.3224739,-95.6046495
35.8338164,-96.4014553
41.2498268,-95.9346599
33.8828748,-94.810991
36.1150603,-97.0749713
35.049241,-97.961299
34.6089373,-98.4367363
35.6103766,-95.9532507
34.9132031,-95.3210909
36.1465602,-95.9999822
36.7873678,-98.6709801
34.2312997,-95.6148306
35.9138938,-94.9502688
36.0736892,-95.9181817
35.481267,-97.501064
35.4670346,-97.3937152
34.5939467,-98.4613989
35.9785632,-96.7577217
34.012312,-95.4965439
35.4227057,-97.5302488
35.4634415,-94.78887
41.3925955,-95.0118698
36.133683,-95.966293
36.6907939,-101.475986
36.2884736,-97.2997278
35.3628951,-96.9375193
35.0377819,-99.0986225
34.7196376,-97.2147038
35.0288587,-97.364614
35.9610964,-95.3926399
34.6275681,-98.3842405
35.9117859,-94.9504065
34.7554804,-95.0836895
36.3165277,-95.6293298
35.8085239,-94.638388
34.7311233,-96.6455728
35.4381717,-96.0154053
36.0515871,-95.8633446
35.5640391,-97.5665778
NA,
35.4057223,-97.5094844
36.0354626,-95.8637246
35.3755799,-97.5705295
35.6141527,-97.5836883
36.043824,-95.953559
35.4850381,-97.7634018
35.3854553,-97.5195274
NA,
35.6075062,-97.5968705
36.0640044,-96.0035584
36.0333474,-95.8571673
35.4204545,-97.5341169
35.5682789,-97.5107863
35.6350515,-97.4997681
36.2991175,-95.8354662
36.3046232,-95.8529339
35.2462623,-96.6985528
36.043221,-95.9536156
40.7832639,-73.4388645
36.07827,-95.801503
35.6442822,-97.4188868
36.6532468,-95.1558729
34.3922373,-96.1511534
35.490369,-96.6843503
35.8495606,-98.4186037
35.608034,-99.6720047
34.224151,-96.6758826
36.697295,-95.630444
33.942914,-97.1306377
36.7286868,-102.5180149
36.673274,-96.325592
34.2227555,-97.4915689
34.158429,-97.9819505
41.456306,-87.4276588
35.8102095,-97.9448988
35.0709729,-98.2277031
35.7489391,-96.6829199
35.1457558,-106.5805448
36.5631574,-96.7053075
34.5388275,-96.2243551
36.309068,-96.482004
35.0891245,-96.3788801
36.8107319,-100.5169997
35.5392927,-98.6622568
36.8419904,-99.6297819
35.3030087,-98.98835
34.0807737,-96.7778071
36.1181149,-98.3158107
34.5059681,-96.9941826
36.2759982,-98.4746529
34.8917306,-99.5013155
35.990271,-96.607679
36.1480936,-98.9245535
35.4340492,-96.3182333
40.4094104,-80.0871864
35.2612513,-95.1289558
36.2683926,-99.8814796
35.0435005,-94.612354
34.6922059,-99.9142938
